userId,gender,sport,duration,calories,distance,avg_heart_rate,avg_speed
1295505,male,run,4064,1266,15,164.508,13.310716816
7038373,male,run,1611,311.245,5.19,127.39,11.616137869
3297710,male,run,3209,780,10.2,148.834,11.605403724
4362441,male,run,4930,1006,15.95,144.804,11.609626217
797841,male,bike,3627,353,15.79,112.636,15.874355619
13219437,male,bike,3951,778,17.94,165.068,16.655478929
458903,male,run,4991,1126,12.85,154.096,8.95517839
2568526,male,bike,6487,1522.11,51.82,144.454,29.139950799
843607,male,bike,6658,1060,51.41,139.65,27.766974674
890789,male,bike,2855,464,19.89,134.926,24.751303886
9008533,male,run,2750,396,6.77,144.286,8.931268743
1707239,male,run,1327,237,4.42,135.044,12.153398412
56331,male,run,5532,1479,20.96,160.836,13.725153748
68009,male,run,3728,806,13.09,145.836,12.639765544
3575734,male,run,4964,1080,15.86,156.234,11.628430278
2661450,male,run,4090,1019.76,10.93,147.908,10.18210883
11709807,male,bike,5745,2612,54.45,135.304,33.97391339
9295581,male,run,6858,1394,22.39,137.12,11.753091517
653747,male,bike,5294,1095.06,42.78,135.266,29.107358003
3381703,male,run,1878,417,5.09,140.402,9.785197531
538524,male,bike,2261,245,12.7,117.262,21.19550883
498804,male,bike,7027,177,60.28,138.97,30.910193503
3445572,male,bike,3440,566,26.09,148.548,26.715030456
159106,male,mountain bike,3886,943.078,27.26,146.214,25.131946701
368603,female,run,4800,626.475,12.65,130.478,9.45073134
2358,male,run,775,208,2.58,146.786,12.016475898
9313150,male,bike,3640,187,13.71,96.142,13.569730763
797841,male,bike,4188,412,24.01,111.442,21.604078557
8875079,male,run,8752,1424,23.31,124.542,9.56876415
3575734,male,run,4374,1048,14.99,165.926,12.368452906
2934877,male,run,4161,746,10.94,141.556,9.46508792
171814,male,mountain bike,6515,1652.03,41.81,153.054,24.371742093
1818866,female,run,2594,481,7.79,162.952,11.150979523
651716,male,bike,2341,432,14.92,131.762,22.96405351
3820045,male,bike,6023,831,45.43,138.462,27.196044374
2175400,male,run,2613,460,7.98,156.986,10.838998572
860533,male,run,6761,1036,21.1,147.388,11.125678949
519257,male,run,1696,367,4.54,162.62,9.737780374
3738748,male,bike,4677,876,33.87,128.054,26.310036772
3089500,male,bike,12166,2399.21,79.34,131.114,23.456977953
10312573,female,bike,3417,401,18.21,149.188,19.923359622
7178673,female,run,2914,610,10.11,168.136,12.502316947
2390403,male,run,3861,1036.74,10.01,157.446,9.458158112
1356350,male,run,2126,510,4.97,143.156,8.270339355
203045,male,run,3000,615,7.93,136.37,9.424236645
2358,male,run,2388,608,8.04,144.712,12.157325047
12420980,male,bike,1679,502.2,14.62,171.268,30.327001098
7178673,female,run,4479,908.74,15.52,172.606,12.568389869
5839886,male,run,3132,619,9.3,140.654,10.694016973
368603,female,run,6447,985.745,16.09,142.462,8.960596786
6582710,male,bike,5961,1287.18,45.69,132.33,28.710438479
7038373,male,run,2571,580.497,10.03,142.264,14.072411633
13149722,male,bike,2006,258.429,11.55,97.19,21.822345883
217473,male,bike,3053,515,26.15,138.702,31.050812689
3575734,male,run,8421,1291,19.14,146.146,7.936693871
1063624,male,run,4515,985.065,16.01,138.978,12.828620037
3714939,male,bike,1789,281,15.37,123.17,30.788271231
538524,male,bike,1673,229,9.44,123.784,23.090059816
6539051,male,run,3849,719,8.85,140.912,8.292688186
1086745,male,run,2990,733,10.08,152.752,12.185035898
28064,male,mountain bike,3914,641,17.07,112.866,17.408517226
3276737,male,run,3901,899,11.5,159.834,10.663143029
1342020,male,run,3509,626,10.23,152.448,10.685859109
74718,male,run,4094,822,13.24,144.786,11.662854496
13693003,male,bike,4827,803,35.89,118.202,27.12087687
11675398,male,bike,2858,759.618,17.46,151.158,23.13602759
797841,male,mountain bike,3944,240,15.87,97.796,15.309053646
4998101,male,bike,1856,350,15.17,133.784,29.6522982
4434,male,run,2891,378.562,5.26,100.636,6.748106119
2076057,male,run,3949,884,11.02,143.624,10.072730212
3702346,male,run,1880,510,6.27,151.196,12.048085664
890789,male,bike,2647,493,17.28,142.09,22.635396257
12175120,male,run,2893,510,9.27,144.984,11.522876251
3235195,male,run,3747,963,8.74,156.454,8.391777818
2887449,male,bike,5473,1342.38,34.62,149.936,22.806162502
3867177,male,run,4615,624,9.87,135.098,7.671553953
854633,male,run,3162,840,11.22,156.62,12.78485412
13657138,male,run,3847,911,11.92,152.648,11.309379572
3537163,male,bike,1352,208,11.93,126.558,32.667108784
1520156,male,bike,6004,855,49.84,143.272,29.833511734
280024,male,run,1632,518.094,6.06,177.146,13.685439873
3672721,male,bike,4926,542,32.27,133.86,23.15993613
7313790,male,run,3535,1054.64,14,172.64,14.643909327
2692363,male,run,3767,651,10.42,152.794,9.954076453
1367691,male,bike,3137,1411,26.1,140.312,30.992946594
367324,male,run,3078,776,10.75,152.644,12.612179501
9295581,male,run,2839,633,8.99,137.948,11.32935069
13577416,male,bike,1817,338.544,10.09,133.562,20.050747863
2568526,male,bike,5626,896,41.93,145.96,27.189979825
14204020,male,run,4010,694,10.93,163.002,9.90716059
3537163,male,bike,2987,462,20.55,130.88,24.799898668
4969375,male,run,4410,632,15.53,138.852,13.091806795
13832621,male,bike,4500,818,38.92,153.23,30.874202436
2868369,male,bike,1976,778,13.9,133.754,26.27612616
13149722,male,bike,1187,149.669,7.19,93.842,22.340326646
8320391,male,bike,6721,1204,46.85,151.978,24.994816039
4146688,male,run,2254,416,6.9,135.166,11.029239614
478585,male,run,3334,838.261,9.52,156.406,10.440969375
804068,male,bike,4677,1320.3,40.54,149.364,31.010780685
797841,male,mountain bike,1853,219,10.09,122.17,20.490464442
6601602,male,run,4073,727,12.54,145.744,10.769182672
2344846,male,bike,4849,621,40.39,122.21,30.113177516
4330976,male,run,1771,415,5.01,164.53,10.183918605
1290773,male,bike,3679,722,22.05,138.082,21.110415296
11825035,male,run,5303,1114,14.94,141.468,10.125348484
6692748,male,bike,1867,384,11.29,147.248,22.800727741
6584414,male,bike,7414,1205,56.1,155.854,27.741144921
12406103,male,run,3671,816,10.11,154.694,9.79260358
2998566,male,run,4055,1016,12.45,151.484,10.898356756
217473,male,bike,3538,515,25.54,127.882,26.43545025
68009,male,run,584,100,1.8,122.02,11.13010353
8632256,male,run,3001,533,8.09,153.98,9.689971346
7430612,male,run,4094,731,11.29,160.974,9.981850887
9107441,male,bike,3451,1041.71,25.06,163.634,26.214927029
260784,male,run,3288,839,10.36,153.358,11.550952481
6584414,male,bike,6551,1312,58.68,155.808,32.918219328
1520156,male,run,11049,1836,34.63,149.564,11.266812102
11992223,male,run,2460,617,9.24,170.05,13.838794462
947554,male,bike,5335,942.124,41.45,123.824,27.715049355
797841,male,bike,1840,210,9.94,117.462,21.27901187
7197311,male,run,3698,669,9.98,141.516,9.654163689
8349084,male,run,3671,554,10.54,127.632,10.236687838
9221677,male,run,3880,789,11.99,143.394,11.173613991
6000431,male,run,2572,651,8.43,151.822,11.913755092
1725447,male,bike,4325,735,24.09,128.804,23.879094339
501555,male,bike,2623,650,15.84,153.974,21.662595414
2594030,female,run,5783,774.137,13.87,132.554,8.406630484
715469,male,run,4887,629,10.63,130.122,7.820271791
3714939,male,bike,3380,1125,26.93,138.38,30.526166968
891479,male,bike,4441,1077,23.28,126.454,19.463012996
3289673,male,bike,1958,379,17.62,132.706,32.425100041
797841,male,bike,2093,172,11.21,97.318,19.973652392
6692748,male,bike,2137,458,14.17,152.098,24.454787649
324779,male,run,3511,706,8.81,144.822,9.012354478
4124709,male,run,2298,520,8.01,147.866,12.607716452
432096,female,bike,2871,294.868,14.59,107.548,18.914086037
3714939,male,bike,7314,890,62.19,116.096,30.178899216
651716,male,bike,2866,526,14.75,136.162,18.53556574
331586,male,run,3329,637,12.21,153.948,13.467837168
3122949,male,run,1821,455,4.68,169.482,9.6379983
791908,male,run,3751,791,10.64,129.372,10.260829236
4321971,male,run,4609,569,9.15,124.174,7.186976024
508935,male,bike,4158,1281,32.8,124.54,28.673081503
10057948,male,bike,1549,250,7.71,123.72,18.846275499
4296404,male,bike,6841,1751,50.79,129.628,26.349212637
13149722,male,mountain bike,4216,763.553,29.08,115.926,25.050469503
11255266,male,bike,2672,311,18.2,119.488,23.4562751
3714939,male,bike,7428,1157,62.68,137.342,30.188179143
1598505,male,run,5360,1273,15.61,142.99,10.324998744
5964610,male,run,4092,503,9.97,135.854,8.813085543
2894897,male,mountain bike,3580,662.033,26.91,127.19,25.118465951
1593645,male,bike,1477,261,12.09,129.282,30.708863512
8280412,male,bike,7425,1232,54.96,170.556,27.808528526
212295,male,run,3016,514,8.21,139.89,9.768290105
5979382,male,bike,7269,1335,61.42,140.678,30.509028526
368603,female,run,2998,504.09,8.27,137.466,9.953469751
4668578,male,run,2091,576,5.49,130.644,9.227071411
3089500,male,bike,6494,1052.1,41.21,115.906,22.526712267
983950,male,run,3609,892,13.3,141.51,13.176623844
3714939,male,bike,7581,886,62.04,120.102,29.232053321
3558042,male,run,3103,831.425,9.31,150.664,10.800606929
4007546,male,run,4427,1079.56,13.41,146.624,10.942623267
2600099,male,bike,3177,485.656,18.38,105.95,21.877680806
777141,male,run,7936,1822.75,23.99,142.458,11.462568947
6793807,male,run,2112,553.778,6.17,151.766,10.790762276
6946869,male,run,4680,1050,15.89,157.426,12.517463551
732008,male,run,3892,1058.59,8.07,155.754,7.357858285
4969375,male,run,7179,805,17,123.458,8.524251507
860533,male,run,3051,284,5.27,116.224,6.17719846
58536,male,mountain bike,4762,928,33.44,143.806,25.16063448
80101,male,run,2449,608,7.97,153.474,11.650394452
68009,male,run,877,154,2.44,127.328,10.034160352
6919744,male,mountain bike,13077,1717,57.45,140.058,15.819284564
217473,male,bike,3578,668,25.93,146.762,26.439821322
8632256,male,run,4367,923,12.06,156.918,10.142850408
9991401,male,run,7587,2264.29,21.21,170.344,10.073132906
2692363,male,run,3874,693,10.96,150.526,10.200930827
324779,male,run,7471,1785,18.48,166.482,8.794143795
13577416,male,bike,5286,869.493,25.13,128.84,17.121814133
6692748,male,bike,2400,399,14.06,131.602,23.504454282
4584909,male,run,3353,886,10.94,154.068,11.757954615
13577416,male,bike,5597,1335.74,28.88,140.854,18.601998922
8875079,male,run,7637,1133,18.74,124.224,8.80971413
4428422,male,bike,2289,338,13.37,136.486,21.613039446
2358,male,run,754,184,2.65,139.996,12.556154338
104216,male,run,4060,565,7.25,137.424,7.509210485
8000584,female,run,3555,677,11.07,165.966,11.153187935
2060912,male,run,3903,940,10.13,152.504,9.339162289
2461936,male,run,3462,679.226,11.94,128.176,12.439900529
12726303,male,run,6390,1586,19.86,167.632,11.213766975
6044358,male,bike,3673,1087.19,28.99,166.894,28.023408747
13929011,male,bike,3665,690,32.56,159.986,31.725321624
983950,male,run,4016,800,13.12,138.886,12.146363964
10779611,male,run,4199,940,13.08,132.982,11.219725899
10312573,female,bike,4774,506,27.09,145.288,20.626991058
797841,male,bike,1298,208.223,9.33,104.854,28.42805724
13577416,male,bike,1704,326,9.44,130.506,19.964693445
5979382,male,bike,9592,2375,43.14,159.56,16.308594048
3918301,male,run,2545,738,9.99,171.768,14.232398934
7313790,male,run,3706,996.532,13.29,161.868,13.228745329
7038373,male,run,4521,968.486,16.43,137.388,13.21597399
797841,male,bike,3278,303,16.28,108.352,18.911894361
13165320,male,run,3038,714,10.3,142.986,12.288917706
1483178,male,run,7587,2055.07,10.51,153.974,5.218337606
538524,male,bike,2588,388,13.99,123.764,20.0270712
791908,male,run,4883,1509.6,19.55,167.134,14.530584114
1023513,male,run,8402,2231,20.66,163.972,8.850163873
2894897,male,mountain bike,4363,686.217,30.61,116.274,24.021693372
1063624,male,run,4066,522,11.94,121.672,11.117633614
13832621,male,bike,2141,503,19.54,164.412,32.694821024
3537163,male,bike,5022,636,39.12,123.134,29.022043548
4131540,male,run,4354,813,11.37,155.948,9.549460733
2145516,male,run,3625,599,11.67,128.26,11.731896715
3122949,male,run,1777,446,4.63,169.512,9.786172902
34269,male,run,6043,1758,19.48,148.134,11.664098725
6692748,male,bike,3435,450,14.09,126.802,18.550839587
4007546,male,run,5051,1511.48,15.55,163.884,11.112104409
538524,male,bike,2201,410,14.44,144.352,25.402002887
722528,unknown,run,3571,813,11.36,132.166,13.954312435
3575734,male,run,3234,698,8,167.026,9.359239293
80118,male,run,4261,479,7.89,114.074,6.844181336
2795796,male,run,7759,1739,25.79,146.432,11.979380376
2145516,male,run,3875,629,12.01,117.242,11.071191992
1616449,male,run,2525,617,9.74,132.882,13.994936889
604703,male,bike,2527,432.786,24.18,114.052,34.466492446
8467445,male,bike,2713,385,19.83,123.826,26.446358026
6692748,male,bike,4147,713,28.69,144.22,25.260351715
419148,male,bike,5990,905,41.68,132.222,25.409930798
11884453,male,run,3251,857,11.08,164.288,12.147175831
114073,male,run,2976,875,11.34,161.716,13.854495169
3091798,male,run,3652,699,10.56,132.468,10.449404374
3381703,male,run,2770,590,7.1,140.64,9.244122408
9937628,male,run,2536,628.765,8.31,148.846,11.794988205
1956196,male,run,2952,544.563,7.12,125.744,8.641359712
13279851,male,run,2213,566,5.87,150.874,9.291711579
4198916,male,run,3871,554,12.98,133.398,12.235398941
8632256,male,run,5415,1078,15.85,150.424,10.509138079
3272464,male,bike,1390,153,8.35,109.798,21.475957981
2333172,male,bike,2594,466.699,19.79,125.28,29.261321571
4572860,male,run,4418,1205,12.6,161.684,10.26766177
3082409,male,run,1831,434,6.31,156.276,12.592808912
732008,male,run,9503,1880,19.96,149.802,7.566112988
2060912,male,run,2148,446,5.22,140.486,8.745290003
13859471,male,run,4054,967,12.15,152.872,10.858390047
114073,male,run,2949,850,11.83,164.3,14.678296671
478585,male,run,5847,1189.99,17.67,137.85,10.880635349
4535678,male,bike,4329,1076,27.89,142.514,23.195046475
762872,male,run,3058,596,9.46,155.166,11.171590263
3537163,male,run,1308,239,3.22,131.312,9.014415956
1295505,male,run,2478,715,9.96,171.238,14.445516348
2344846,male,bike,5578,878.919,38.17,107.824,25.848072561
80118,male,run,4617,760,12.06,132.738,9.400611516
1295505,male,run,1845,479,7.01,153.828,13.673338636
324779,male,run,5068,1206,14.18,161.024,9.978538848
68129,male,bike,7738,2064,60.69,139.368,27.945397182
13577416,male,bike,1556,330.312,10.27,142.874,23.777573729
9345869,male,run,2895,564,6.93,131.456,8.758796714
4564626,female,bike,2613,479,16.81,127.13,23.183627603
3235195,male,run,3079,771,10.43,150.552,11.887093879
217473,male,bike,3677,534,26.09,128.006,25.978918493
432096,female,run,4760,561.852,14.96,132.206,14.322316274
1412615,male,bike,3244,418,15.66,138.518,18.326247966
4535678,male,bike,3930,800,29.17,138.14,26.885248582
1290773,male,run,2880,723,8.31,141.816,10.376140359
9656255,male,bike,5029,867,42.06,159.922,30.162188364
13149722,male,bike,2148,332.525,12.46,107.212,21.48639604
9484057,male,run,1953,488.047,4.98,143.404,9.135194498
8875079,male,run,5980,1459,19.9,150.688,11.977925029
1958991,male,bike,8864,1444,70.66,156.786,28.719152334
13619220,male,run,3539,1134,10.23,170.44,10.40735688
12537176,male,run,2839,629,9.61,140.4,12.386403036
9937628,male,run,3208,785.908,10.42,147.662,11.687245787
13577416,male,bike,1378,266,9.39,144.734,28.169710623
3714939,male,bike,1630,266,14.89,124.922,32.383756424
3714939,male,bike,1690,297,15.08,128.452,31.903658437
4057523,male,run,3630,983,10.46,160.964,10.312584523
2692363,male,run,4124,668,9.19,146.902,8.026626905
6582710,male,bike,3413,720,29.02,125.14,30.747156614
13693003,male,run,2068,555,7.9,162.124,13.824056575
1520156,male,run,9393,1464,29.72,150.732,11.416930913
1520156,male,run,5094,1017,14.95,145.406,10.533319947
2145516,male,bike,3985,424,26.1,99.484,23.599078057
860533,male,run,6357,1102,20.96,149.02,11.879374946
715469,male,run,6724,1573,20.9,161.384,11.103822858
2145516,male,bike,4168,400,26.25,106.466,22.278229811
212295,male,run,2204,350,6.06,136.574,9.750471179
82119,male,bike,3922,956,32.9,153.726,30.000847522
11675398,male,bike,2692,695.976,17.62,147.328,24.377560488
1534965,male,bike,3177,332,22.56,141.91,24.730428334
4584909,male,run,4242,1079,12.89,147.304,10.951194908
1598505,male,run,6824,1261,22.35,135.17,11.80212667
3736342,male,run,3635,710.381,12.49,134.17,12.320557959
8765371,male,run,7512,1170,17.98,145.564,8.536445696
1342020,male,run,4279,693,12.33,151.43,10.433423939
432096,female,bike,2496,220.722,14.48,100.232,21.747883061
5964610,male,run,1687,354.147,5.05,170.45,10.793164989
3575734,male,run,2447,482,7.68,152.754,11.240353127
4434,male,bike,7591,970,55.17,128.09,26.030245785
5554061,male,run,2159,389.723,4.07,116.062,7.167730229
8621055,male,run,6055,1022,15.33,144.324,9.194206969
1295505,male,run,6710,1793,25.35,153.384,13.604620837
9345869,male,run,2992,532,7.21,126.782,8.742141184
6582710,male,bike,3600,533.084,29.9,107.682,30.006468996
13577416,male,bike,1646,292.584,9.41,136.844,20.588019708
6946869,male,run,3617,828,12.54,150.804,12.550316302
9656255,male,bike,712,112,5.25,151.552,26.578956874
68009,male,run,987,209,3.47,126.49,12.644594033
890789,male,bike,3240,569,20.32,142.21,22.733623498
11737814,male,run,2728,514.014,6.74,122.482,8.896747339
5278840,male,bike,1995,294,13.95,134.412,25.233403981
890789,male,bike,2116,365,14.75,133.702,25.696056011
212295,male,run,4371,926,16.72,153.124,13.741232967
6286628,male,bike,5269,629,31.58,117.952,20.72557243
777141,male,run,5591,1204.02,18.58,136.592,12.056454529
4675763,male,run,3907,1098,9.64,160.446,8.811795603
5173214,male,mountain bike,5927,956,35.87,142.37,22.46206139
3987593,male,run,4215,639,8.37,132.634,7.202756408
1368888,male,bike,4863,803,36.03,148.224,26.609100441
9991401,male,run,4417,1004,12.19,162.58,9.900153646
4233611,male,run,10208,2072,31.06,144.972,10.912030113
9937628,male,run,2930,694.665,10.14,144.154,12.452680674
7313790,male,run,2353,465.05,7.29,130.576,11.147385679
65547,male,bike,2372,346,19.36,143.318,29.377807919
890789,male,bike,2701,465,17.3,137.748,22.633716845
6539051,male,bike,2283,501,15.73,146.06,25.493278263
4233611,male,run,5080,901,15.33,135.086,10.853281087
12175120,male,run,2147,369,6.78,140.308,11.370395085
6796415,male,run,2410,555,7.62,132.836,11.486753311
3672721,male,bike,5709,691,31.86,137.456,19.705222015
12913419,male,run,2671,621.268,7.57,139.218,10.216472308
4009109,male,run,4916,1105,17.03,147.09,12.585103582
9985340,male,run,3341,624,10.38,165.566,11.50717211
2315790,male,run,3270,745.366,10.07,157.178,11.335708038
1663599,male,bike,4667,1758,33.74,76.266,25.632052122
8281868,male,run,1894,506.849,5.37,156.414,10.573265873
6692748,male,bike,2291,491,11.84,150.994,19.393685239
2600099,male,bike,4893,727,17.39,118.452,14.052815568
804068,male,bike,4759,1310.58,40.14,142.762,30.463518902
8349084,male,run,3447,633,10.19,135.81,10.912866961
13577416,male,bike,3902,850.261,28.56,141.726,26.354319768
1333222,male,bike,1134,222,8.42,138.34,26.772726205
4584909,male,run,3003,817,10.04,150.336,12.039729376
2232554,male,run,2841,671.82,7.46,148.116,9.91305261
1721981,male,run,6495,1159,16,144.476,8.898641357
3575734,male,run,4130,955,14.61,154.5,12.788252734
6601602,male,run,4039,648,12.07,147.854,10.629887005
7801809,male,bike,4270,412,22.08,115.808,19.301914223
10503628,male,bike,4340,746,24.4,146.238,20.630934974
2486861,male,bike,7892,2418,63.06,126.35,28.023601573
4006330,male,run,3763,629,11.84,145.594,11.502571449
4009109,male,mountain bike,3709,871.336,12.42,144.782,12.752960406
4007546,male,run,3412,904.325,10.04,150.358,10.752590224
538524,male,bike,2009,327,14.42,130.98,27.869072428
2207788,female,run,3342,548,10.34,158.38,11.090275222
3272464,male,bike,5985,1282.47,46.38,132.342,27.934054138
2719148,male,run,3952,703,9.19,145.388,8.581661908
890789,male,bike,7871,1320,56.43,145.734,25.050478987
3029335,male,bike,4412,836,36.18,162.964,30.69390421
3714939,male,bike,1999,296,15.08,116.882,25.924884646
127185,male,bike,1080,229,8.17,147.948,27.212256778
2479025,male,run,4065,1170,15.96,151.622,14.119475672
6000431,male,run,4284,1198,14.14,164.976,11.947317154
1520156,male,run,9497,1629,29.77,151.736,11.266369305
2844791,male,run,2999,697,11.71,167.86,14.208787359
797841,male,bike,4615,527,27.72,123.308,23.130273092
4584909,male,run,3874,961,12.12,146.268,11.26253038
1520156,male,bike,9583,1715,74.54,163.782,27.802153459
797841,male,mountain bike,1504,165,8.89,111.76,22.529934213
2894897,male,mountain bike,2485,509.404,17.49,134.75,25.505433693
6422295,female,run,2619,386,6.21,154.028,8.783560866
2145516,male,bike,3991,436,26.2,100.304,23.53302398
6601602,male,run,4770,664,12.12,123.918,9.060814805
1023513,male,run,1803,455,4.86,156.568,9.722093008
8662931,male,run,4446,791,14.94,154.676,12.110551226
7197311,male,run,2538,499,6.72,150.432,9.47231899
4998101,male,bike,2093,338,15.24,127.464,26.021753031
12615249,male,run,3688,739,11.19,174.676,11.006358032
4330976,male,run,1620,441,5.02,165.848,11.281940263
1413935,male,bike,3863,585,26.21,117.614,23.972219053
13279851,male,mountain bike,4343,1063,20.75,155.128,17.211801362
3575734,male,run,4694,1011,15.08,153.944,11.655280803
818925,male,run,3857,873,9.92,152.914,9.40154567
556109,male,run,2709,495,8.51,150.134,11.229054509
7038373,male,run,2793,595.42,9.96,135.718,12.835954721
2934877,male,bike,1412,170,6.91,122.642,19.026821658
11330346,male,run,2233,538,8.5,154.98,13.652531732
4146688,male,run,1111,182.324,3.33,119.68,11.133032821
1023513,male,run,1896,493,5.09,160.61,9.65118614
1682336,male,run,4038,512,9.97,124.134,8.781610831
8994138,male,run,2003,505,7.68,138.46,14.292561733
538524,male,bike,1713,264,9.73,135.39,21.953109714
1593295,male,bike,7134,1920.68,57.28,160.194,30.48273804
5306319,male,run,3601,861,14.28,163.022,14.285292536
432096,female,bike,2301,326.414,14.46,129.524,23.375090639
2726097,male,bike,3008,444,20.79,122.532,25.050839525
2482049,male,bike,5697,528,31.64,161.024,20.005585009
2071522,male,run,4123,866,15.06,135.688,13.628144849
4997910,male,mountain bike,9265,2208.52,33.09,125.95,12.873570268
3575734,male,bike,5553,969,40.33,155.114,27.320910789
1957863,male,bike,6767,1241,50.2,129.456,26.054913645
5278840,male,bike,1344,156,9.91,136.642,26.597995957
3235195,male,run,3655,926,11.72,149.528,11.330863764
5547218,male,run,3664,562,10.07,134.78,9.988463989
538524,male,bike,2099,351,14.49,131.702,25.391423313
2734298,male,mountain bike,9473,3132,60.35,133.186,22.753012299
3381703,male,run,4604,1066,12.25,144.11,9.510070823
6692748,male,bike,2133,525,11.83,150.806,21.118924265
1598505,male,run,2674,724,9.99,147.724,13.478048093
797841,male,mountain bike,1724,167,10.12,106.028,22.527523628
1413935,male,run,3600,876.165,12.34,146.226,12.304475896
2726097,male,bike,2738,412,20.74,121.228,26.904119244
604703,male,bike,1721,404.643,14.8,139.872,30.091974946
1023513,male,run,2414,596,5.72,148.54,8.539554911
7654809,male,run,2745,506,8.38,142.08,10.989887684
8785331,female,run,10006,1711,21.6,162.954,7.660476548
890789,male,mountain bike,2866,447,14.29,130.348,18.637712256
12406103,male,run,5755,1273,15.95,154.102,9.935919778
1520156,male,run,9280,1454,29.68,147.806,11.485790917
58536,male,bike,5670,1132,34.14,150.754,21.689161505
2486861,male,mountain bike,3007,649.455,20.39,142.398,24.845875679
1598505,male,run,2739,731,9.8,141.328,12.909308937
3714939,male,bike,1707,347,15.06,140.732,31.699980704
2482049,male,run,4887,1488.2,10.87,179.492,7.998544283
212295,male,run,4168,870,12.13,158.17,10.228677313
3289673,male,bike,1492,299,12.21,132.364,29.814387925
2333172,male,run,5237,1515.34,14.71,167.102,10.374518004
7038373,male,run,2913,731.907,10,151.424,12.351010199
6692748,male,bike,2056,372,11.35,137.988,20.695599657
2600099,male,bike,2428,365.358,19.27,104.78,29.307476372
12537176,male,run,2741,590,9.01,145.952,11.985462739
13657138,male,run,4293,650,11.92,129.77,9.896231873
797841,male,bike,2168,204,12.76,102.41,22.283381571
217473,male,bike,3331,988,24.94,124.624,27.617255942
846598,male,bike,5411,683,41.58,131.948,26.820936027
4752000,male,run,3501,816,9.98,149.754,10.438681938
2894897,male,mountain bike,4500,888.711,34.1,131.95,24.897678344
6919744,male,mountain bike,807,172,3.59,158.03,16.162179958
5000185,male,bike,8981,2724.84,74.11,150.736,29.772583005
4434,male,bike,4867,1291.39,43.47,150.244,32.041076722
3276737,male,bike,7417,1298,56.34,130.556,27.984384311
8993175,male,run,3342,671,9.11,149.258,10.050501822
2856716,male,bike,5580,1287,38.6,160.72,25.785853355
2600099,male,bike,8778,2277,59.46,115.218,23.914527994
324779,male,run,6019,1246,15.93,148.76,9.465204579
2076057,male,run,5166,1160,15.01,142.714,10.499726959
3060590,male,run,3515,846,11.96,152.78,12.249120564
1676051,male,run,3300,931,11.59,153.426,12.80259689
6961546,male,run,2626,493,8.97,154.08,12.334620383
1520156,male,run,4686,740,14.93,141.074,11.490593152
5278840,male,bike,1411,179,9.9,139.818,25.306642887
2568526,male,run,3174,940.528,10.02,167.774,11.384157635
1367691,male,bike,2954,1356,25.21,154.152,31.283894867
14255438,female,run,2070,330,6.52,171.64,11.921432404
10177904,male,run,1179,276,4.16,168.142,12.726147196
3275003,male,run,5504,836,16.82,129.092,10.979062942
14066832,male,bike,3886,785.668,28.98,132.002,26.955612088
3445572,male,bike,2202,369,17.79,145.928,29.084387766
4439016,unknown,bike,2186,289,15.42,116.31,25.550530133
4264913,male,run,3578,660,12.53,142.84,12.682005445
6422295,female,run,3140,490,8.01,155.618,9.18275784
3664548,female,run,6705,1113,20.77,179.436,11.168290464
8632256,male,run,6819,1463,19.92,154.18,10.507532727
4564626,female,bike,5108,613,36.94,130.858,27.567807716
851531,male,run,15183,3537.09,41.82,141.982,9.922624193
114073,male,run,2884,893.404,11.47,172.88,14.619015773
432096,female,run,4225,538,11.2,135.86,9.728823149
8467445,male,bike,5457,1290.55,49.29,138.82,32.536623166
4057523,male,run,2167,620,5.78,170.86,9.609402235
838899,male,bike,5216,544,35.05,112.458,25.272838267
13577416,male,bike,1586,361,9.36,145.398,21.244614284
2568526,male,run,3938,885,11.91,167.236,10.993497695
6946869,male,run,2871,661,10,153.456,12.56257874
13859471,male,run,8178,1429,21.04,132.222,9.236554838
3709276,male,run,2862,1093.9,10.69,197.816,13.563530555
14066832,male,bike,4627,947.727,43.16,134.364,34.048744169
11784007,male,bike,2027,397,14.52,155.808,26.212271863
11675398,male,bike,2486,666.155,17.62,150.76,25.847284097
3275003,male,bike,3351,405,21.58,126.216,22.640559394
14394432,male,bike,2092,305,13.81,131.39,25.343670472
6692748,male,bike,2158,527,13.81,153.6,23.668232169
1998312,male,bike,5865,1105,23.9,107.152,15.041407671
1593645,male,bike,2568,515,19,149.812,26.850394809
13149722,male,run,2729,653.986,7.21,141.382,9.741670402
2894897,male,run,3860,801.661,12.91,136.034,12.06683675
13859471,male,run,7818,1613,19.23,143.61,8.685602
9422215,male,run,5653,1033,16.16,144.258,10.2613849
3714939,male,bike,2293,359,13.93,134.128,22.945868755
3987593,male,run,2062,592,6,181.682,10.494793733
3808,male,run,13899,3373.27,42.07,149.806,10.875465104
860533,male,run,1463,319,4.52,152.298,11.291397311
2445737,male,run,3119,727,10.15,148.252,11.817542939
7313790,male,run,5880,1443.39,15.74,151.738,9.524154692
226851,male,bike,5373,917,40.75,142.874,27.450820958
2333172,male,bike,3150,699.748,24.53,139.548,27.923909423
6796415,male,run,7440,1636,21.17,148.986,10.135191955
745030,male,run,2366,587,8.97,148.808,13.78202573
3537163,male,bike,5500,814,46.44,137.594,30.562285607
10099521,female,run,3899,890,9.63,160.786,8.909688785
8875079,male,run,4985,1183,15.89,147.372,11.376262894
