userId,gender,sport,duration,calories,distance,avg_heart_rate,avg_speed
838899,male,bike,5216,544,35.05,112.458,25.27283827
13577416,male,bike,1586,361,9.36,145.398,21.24461428
2568526,male,run,3938,885,11.91,167.236,10.9934977
6946869,male,run,2871,661,10,153.456,12.56257874
13859471,male,run,8178,1429,21.04,132.222,9.236554838
3709276,male,run,2862,1093.9,10.69,197.816,13.56353056
14066832,male,bike,4627,947.727,43.16,134.364,34.04874417
11784007,male,bike,2027,397,14.52,155.808,26.21227186
11675398,male,bike,2486,666.155,17.62,150.76,25.8472841
3275003,male,bike,3351,405,21.58,126.216,22.64055939
14394432,male,bike,2092,305,13.81,131.39,25.34367047
6692748,male,bike,2158,527,13.81,153.6,23.66823217
1998312,male,bike,5865,1105,23.9,107.152,15.04140767
1593645,male,bike,2568,515,19,149.812,26.85039481
13149722,male,run,2729,653.986,7.21,141.382,9.741670402
2894897,male,run,3860,801.661,12.91,136.034,12.06683675
13859471,male,run,7818,1613,19.23,143.61,8.685602
9422215,male,run,5653,1033,16.16,144.258,10.2613849
3714939,male,bike,2293,359,13.93,134.128,22.94586876
3987593,male,run,2062,592,6,181.682,10.49479373
3808,male,run,13899,3373.27,42.07,149.806,10.8754651
860533,male,run,1463,319,4.52,152.298,11.29139731
2445737,male,run,3119,727,10.15,148.252,11.81754294
7313790,male,run,5880,1443.39,15.74,151.738,9.524154692
226851,male,bike,5373,917,40.75,142.874,27.45082096
2333172,male,bike,3150,699.748,24.53,139.548,27.92390942
6796415,male,run,7440,1636,21.17,148.986,10.13519196
745030,male,run,2366,587,8.97,148.808,13.78202573
3537163,male,bike,5500,814,46.44,137.594,30.56228561
10099521,female,run,3899,890,9.63,160.786,8.909688785
8875079,male,run,4985,1183,15.89,147.372,11.37626289
2435099,male,bike,2378,435,19.84,147.99,29.49733051
3714939,male,bike,1605,320,15.08,142.7,33.59234087
65547,male,bike,10669,1387,82.57,147.656,28.07709152
797841,male,bike,2093,206,12.85,111.664,23.40662445
824320,male,bike,3611,663,33.77,148.782,34.14694716
1086745,male,run,3424,900,10.74,154.756,11.37502846
1295505,male,run,8615,1819,29.36,150.45,12.27015479
6883061,male,run,3983,888,12.98,141.242,11.7852782
3477404,male,bike,9971,3616,83.34,117.404,29.72178461
13406764,male,run,1246,221,3.54,170.988,10.43529065
8621055,male,run,4055,734,10.59,139.586,9.359419841
4998101,male,bike,1962,404.667,15.19,131.966,27.95655744
3324472,male,run,2551,610,10.5,152.926,14.83536083
6107778,male,run,2027,373,4.99,162.886,8.862241836
13577416,male,bike,1987,296.242,9.35,116.31,16.93079967
2692363,male,run,3899,688,10.03,149.55,9.268253328
1956196,male,bike,6827,978,39.01,107.386,24.69992964
3808596,male,bike,4046,689,32.95,140.23,30.07695944
1290773,male,run,3641,830,10.57,137.102,10.47770651
338866,male,bike,2318,207,12.43,130.138,19.80739295
331586,male,run,3726,755,12.56,156.022,12.22852959
1598505,male,run,3564,921,12.1,143.004,12.29286898
2333172,male,bike,2185,535.937,18.11,149.79,30.15734376
4059417,male,run,6970,1447.32,15.03,133.798,7.784231996
8662931,male,run,4126,766,13.79,151.526,12.05837077
3438751,male,run,4500,1036.21,15.18,148.254,12.1870573
8994885,male,run,5067,1174,14.95,168.496,10.6854451
5180701,male,run,2646,521,8.32,144.076,11.57583781
12537176,male,run,4931,1361,17.78,160.262,13.0539164
126114,male,bike,3156,456,22.88,125.152,26.14215798
1333222,male,bike,5989,1560,47.06,166.33,29.49108157
2868369,male,bike,2011,613,13.97,141.69,26.40211878
6493363,male,run,2281,565,8,143.97,12.43897656
3472071,male,run,2062,326,7.1,158.85,12.77836117
3088466,male,run,6033,1659.36,17.47,166.96,10.42373697
2898275,male,run,2489,630.544,9.95,155.854,14.48747131
9336459,male,run,3308,899.121,11.99,171.386,13.09696188
13149722,male,run,3158,714.402,7.06,134.598,8.202945231
7493049,male,mountain bike,7652,1259,42.8,139.868,20.90317679
65547,male,bike,2156,236,15.64,118.152,26.077774
7654809,male,run,1933,315,5.21,117.706,9.68636778
8621055,male,run,2343,410,6.18,135.164,9.437118025
1593295,male,run,2716,790.054,8.3,169.086,10.81318414
1038205,male,run,2756,715,9.6,159.17,12.57622155
11330346,male,run,3673,1035,13.98,166.944,13.68203191
1520156,male,run,4017,696,12.95,142.758,11.58072073
4774109,male,bike,3721,932,31.07,159.01,29.87365172
2344846,male,mountain bike,4844,913.55,16.83,120.17,14.50343147
3575734,male,run,2978,643,7.95,166.758,9.499552899
860533,male,run,14004,2175,41.47,151.416,10.70104387
2461936,male,run,5050,857.027,15.97,118.828,11.49752648
13577416,male,bike,1512,308,9.39,144.114,22.3980244
4905815,male,run,4692,1267,16.61,168.068,12.68501986
1543833,male,run,3195,561,8.49,137.834,9.564358167
6539051,male,bike,2776,513,16.54,137.072,21.99935191
2868369,male,bike,2032,534,13.64,130.95,25.21268163
9313150,male,bike,3533,613,13.75,154.1,14.03534177
4131540,male,run,2856,441,9.19,138.672,11.62996131
2894897,male,mountain bike,10196,1834.57,71.3,124.554,25.35395613
983950,male,run,3609,747,12.95,123.162,12.98915758
14200462,male,bike,2820,595,17.93,153.494,22.79936413
9008533,male,bike,2639,361,10.02,134.132,15.55898759
4998101,male,bike,2015,261,15.21,113.762,27.04028216
8632256,male,run,7247,1392,20.95,147.106,10.60947763
3714939,male,bike,1664,234,15.06,117.876,32.65665957
13653,male,mountain bike,2883,750.911,12.33,155.44,15.89077642
3537163,male,run,2662,497,7.88,137.402,10.80158062
4796418,male,run,1080,224,2.93,126.318,9.825251592
4362441,male,run,6381,1439,21.06,155.28,11.88022797
4233611,male,run,10448,1961,26.85,136.844,9.098551066
2333172,male,bike,2892,629.929,20.76,138.574,25.59478143
7313790,male,run,4632,1083.03,14.04,148.068,11.01461875
4007546,male,run,9697,2804.79,22.3,159.998,8.480608062
804068,male,bike,2932,748,16.08,163.148,20.10606656
3191096,male,run,983,257,3.22,137.258,11.82869787
56331,male,run,3096,743,9.98,145.824,11.64591979
3089500,male,bike,13549,2258.12,93.5,119.11,24.85460404
6692748,male,bike,3407,700,22.74,149.92,24.17773666
7285980,male,bike,5734,1191.44,52.89,137.068,32.73109467
1616449,male,run,3644,1081,13.88,147.272,13.77577976
8994885,male,run,7946,1074,19.76,133.472,8.957194465
217473,male,bike,3939,1173,28.38,135.096,26.30670507
5095069,male,run,2005,483.112,5.81,148.49,10.44244679
6601602,male,run,5716,924,14.74,140.018,9.325305576
8994885,male,run,11890,1895,34.74,142.616,10.55446337
6692748,male,bike,2131,490,13.98,153.53,24.47622876
745030,male,run,5078,1588,20.9,175.94,14.81813318
56331,male,run,5499,1241,19.15,151.54,12.56511375
2600099,male,bike,2407,511.831,16.75,130.178,25.80179908
6468697,male,bike,4570,646,34.62,141.258,27.22069284
8557955,female,run,3713,443.99,7.69,156.452,7.454313177
993718,male,run,2734,659,10.27,148.062,13.74829222
13279851,male,bike,3476,604,26.93,133.832,28.32608287
890789,male,mountain bike,2684,438,14.43,132.438,19.9377625
7382493,male,run,5120,830,13.68,118.302,9.667391437
3714939,male,bike,8331,1832.52,63.07,134.73,27.74201445
3289673,male,bike,1485,306,13.25,136.968,33.16418735
14204020,male,run,4446,588,10.02,132.466,8.151726779
5407179,female,run,2949,363,7.61,140.178,9.236563843
3558042,male,run,2279,594.564,7.24,147.718,11.45307054
9295581,male,run,4754,1182,9.21,151.204,6.960353628
3438751,male,run,2765,593,9.41,148.712,12.34032358
8621055,male,run,4238,662,10.61,138.708,9.031022479
3537163,male,bike,1179,227.715,9.8,129.124,30.01260334
7374244,male,bike,3005,715,19.74,178.994,23.7169843
2076057,male,run,3692,855,10.99,144.812,10.87055768
3445572,male,bike,3588,536,26.67,140.896,26.05313043
2207788,female,run,2727,424,8.02,144.194,10.6826699
854633,male,run,2557,490.968,5.83,126.406,8.148058273
4774109,male,bike,3735,660,28.65,135.566,27.44753355
4253141,male,bike,1505,183,10.58,121.934,25.46524479
8349084,male,run,4203,812,13.83,145.176,11.79956427
3297710,male,run,12525,2876,41.42,156.796,11.91188447
890789,male,bike,2566,461,17.32,142.732,24.1357593
8662931,male,run,6732,1326,24.43,155.69,13.15715197
4233611,male,run,3767,841,10.96,138.758,10.36121095
3276737,male,run,1417,359,4.86,170.73,12.32215808
3714939,male,bike,7835,2230,58.4,121.254,26.09330207
7996903,male,run,2983,600,6.74,152.632,8.39193567
1520156,male,run,5723,1224,17.96,144.724,11.23569706
4433918,male,run,1802,447.549,4.94,151.536,9.882015728
3439813,male,run,9394,2620.86,31.63,166.308,12.13805235
2232580,male,run,2910,604,10.04,164.308,12.4651821
9336459,male,bike,6425,1590.61,47.9,161.446,26.76091769
6286628,male,bike,4300,768,31.56,141.156,26.45357915
6601602,male,run,3269,674,10.11,166.822,11.31215042
478585,male,run,2751,712.264,8.58,160.208,11.27456671
6966117,male,bike,4929,765,35.04,132.372,24.82791038
9838072,male,bike,6343,1129.9,48.18,125.338,28.96640573
12537176,male,run,3658,881,12.65,153.61,12.65564132
890789,male,bike,2927,525,18.58,142.796,22.91292072
6692748,male,bike,2173,386,13.99,137.27,23.83824309
9882712,male,run,5351,789,14.43,133.492,9.618695526
653747,male,bike,4736,790,42.67,140.97,32.25986535
1593295,male,bike,9611,2854,70.76,137.024,26.95749099
6582710,male,run,3050,904,10.93,158.994,13.16293758
3714939,male,bike,1928,332,15.38,127.218,28.01010391
498804,male,bike,4892,468,35.55,135.5,26.15837124
6919744,male,mountain bike,10891,1316,48.02,136.856,15.81118629
8632256,male,run,3281,699,9.02,153.816,9.808159893
3575734,male,run,3023,644,9.87,154.346,11.7571835
5278840,male,bike,1569,163,10.29,136.236,23.60825739
3556695,male,run,3863,706,8.84,147.376,7.911797664
171814,male,mountain bike,5610,1319.4,36.32,146.176,25.49190651
8446566,male,mountain bike,3386,819.966,17.12,145.8,18.22297767
983950,male,run,4235,925,13.01,150.534,11.19531112
1055288,male,bike,3141,812.698,29.64,144.1,34.45024958
7382493,male,bike,4764,487,29.91,92.44,24.52191949
3714939,male,bike,7610,2641,62.91,128.946,28.80207112
983950,male,run,3409,802,12.16,151.312,13.13525463
2636715,male,run,3033,476.753,11.86,116.102,14.12026117
11884453,male,run,4500,1025.08,14.78,144.108,11.81093258
8446566,male,mountain bike,4538,883,13.75,140.97,11.34569912
2076057,male,run,2191,471,6.21,139.288,9.886014588
4362441,male,run,2412,517,8.23,145.938,12.40930337
10943750,male,run,3362,730,10.3,154.476,11.10927672
1520156,male,run,3598,619,11.95,142.166,11.94426336
65547,male,bike,4164,371,35.15,138.32,30.20670972
804068,male,bike,12699,2644.44,107.3,135.98,30.43031634
6000431,male,bike,7328,1371,60.92,142.582,30.40325366
16786,male,run,3122,640,9.45,136.306,10.81183738
10943750,male,run,3211,561,9.99,156.764,11.27386284
983950,male,run,3691,869,13.72,139.056,13.53930792
114073,male,run,3113,863,12.17,162.344,14.24837979
6582710,male,bike,3600,641.652,29.91,119.768,29.97289296
6422295,female,run,3065,510,8.54,160.982,10.02745721
1520156,male,run,4218,733,13.92,144.25,11.86713535
538524,male,bike,1621,258,9.29,126.1,20.64575743
1009668,male,run,3268,770,13.05,161.514,14.6397233
3537163,male,bike,8520,2002.74,69.43,145.152,29.74089656
797841,male,mountain bike,1942,213,10.75,113.218,20.74791423
7038373,male,run,2844,645.382,9.85,141.152,12.60892036
2675116,male,bike,2929,527,23.98,140.482,31.00816112
3820045,male,run,2376,307,5.82,112.566,8.816526723
3559941,male,run,677,145,2.25,142.056,11.95356971
2435099,male,bike,1449,252,7.19,148.554,22.14428774
4998101,male,bike,1960,315,15.14,127.286,27.99982493
8467445,male,bike,4033,773,30.18,146.596,26.95478084
4357738,female,run,2940,583,6.76,149.88,8.325181057
9336459,male,run,4385,1084.56,14.89,161.632,12.22748943
4253141,male,run,1787,341,5.18,147.964,10.83150699
478585,male,run,2589,548,8.07,156.59,11.24439235
10917968,male,run,3832,712,13.05,150.814,12.30981058
8662931,male,run,844,194,3,155.334,12.77791791
13149722,male,bike,2403,301,12.16,115.046,18.80684681
9937628,male,run,6293,1751.01,21.23,160.916,12.14546315
8662931,male,run,1243,258,4.23,157.47,12.21220369
1731481,male,bike,5696,2056,50.06,155.948,31.27871199
11782156,unknown,bike,2073,466,18.6,163.194,31.34868026
4428422,male,bike,14507,2694,88.36,168.994,22.51359965
5547218,male,run,4002,714,12.01,144.702,10.81000968
12635957,male,run,2139,520,4.99,146.392,8.406739817
4233611,male,run,7239,1755,25.24,148.904,12.50685778
5727574,male,run,981,258.486,3.93,153.08,14.47983584
2228208,male,bike,4881,1223.68,35.28,151.28,26.06301433
4774109,male,bike,4182,1132,38.47,165.114,32.98229652
1055288,male,bike,5854,1083,42.39,136.962,26.30167648
2282039,male,run,11158,2132,39.72,160.074,12.77647328
3576105,male,run,2199,479,6.51,153.47,10.6641753
10503628,male,bike,4087,605,25.08,139.758,22.01660202
1063624,male,run,5680,924,18.48,133.19,11.71401235
854633,male,run,2123,407.05,5.94,134.784,10.14313177
3714939,male,bike,1745,264,15.38,118.598,31.83488071
12783742,male,run,3837,719,11.91,152.674,11.16908339
2868369,male,bike,1930,577,13.93,139.126,26.63306521
5407179,female,run,2633,429.817,5.02,147.12,6.869188806
1520156,male,run,6492,1107,19.89,147.78,11.07330455
6286628,male,bike,4475,641,30.78,126.342,24.68240751
13577416,male,bike,1540,315.042,9.77,143.164,22.88254181
2600099,male,bike,3056,435,21.52,121.926,25.12928776
9937628,male,run,1428,155,2.58,101.286,6.641970883
9313150,male,bike,3378,604,23.71,162.704,25.31892716
8747440,male,run,2891,743,10.17,163.248,12.66057594
221371,male,run,2652,662,9.95,145.462,13.52873051
6692748,male,bike,1963,425,13.83,148.854,25.6986494
4007546,male,run,3618,873.087,10.3,145.28,10.33786346
13149722,male,bike,2402,246,12.45,102.62,19.21968109
1907590,male,bike,3206,567,19.86,124.868,24.66359567
3445572,male,bike,3723,491,27.01,133.62,25.41048775
1956196,male,run,4326,692,10.9,130.014,9.27115133
80101,male,run,2099,410,7.05,132.508,14.86868407
82119,male,bike,4087,1019,32.43,159.576,28.72188237
6286628,male,bike,4364,738,31.6,133.744,25.20059295
6532016,male,run,1891,188,2.88,139.004,5.532773227
1086745,male,run,2990,857,9.96,158.186,12.03119025
65547,male,bike,2404,435,19.45,146.13,29.10106611
1520156,male,run,9239,1627,29.74,153.01,11.59160006
12563086,male,run,3615,913,10.68,140.57,10.69064302
10503628,male,bike,3629,608,24.26,145.57,24.08084237
8372595,male,run,2720,561,9.98,151.972,13.25383264
2934877,male,run,5015,983,13.51,152.49,9.875848208
2209215,male,run,2712,804.542,9.83,169.124,13.05053071
3714939,male,bike,1654,289,14.92,127.096,31.59154117
1731481,male,bike,6819,2143,56.56,148.488,30.1769388
508935,male,bike,10979,4301,82.29,146.192,28.35444894
3992841,male,run,1354,360,5,165.482,13.27646879
118377,male,bike,1921,320,16.49,137.596,30.24264535
1478830,female,bike,3906,615.13,32.68,149.716,31.07238984
777141,male,run,5096,1277.36,18.56,150.922,13.20845924
745030,male,run,2551,601,9.17,152.566,13.06854185
1818822,male,run,3143,917,10.23,166.474,11.72234751
3381703,male,bike,3571,706,23.43,136.378,22.65520088
983950,male,run,4523,1007,14.98,142.712,11.95697396
651716,male,bike,5199,1215.47,29.73,141.076,20.58062558
2486861,male,bike,8949,1135,75.26,141.138,30.53789753
764981,male,bike,1183,139,8.77,138.638,27.36635633
1290773,male,bike,5208,1346,31.15,150.976,21.84515103
1063624,male,run,5130,1566.63,21.15,173.426,14.83721609
5346596,male,run,5106,857,11.08,140.84,7.935281906
6692748,male,bike,1920,450,14.04,149.456,26.40348657
1086745,male,run,4735,1140,15.23,146.142,11.6393821
3714939,male,bike,1706,267,15.08,122.012,31.63073138
3324472,male,run,3800,609,10.27,125.506,9.739354847
1682336,male,bike,4075,270,26.07,107.002,23.14395655
4362441,male,run,3420,563,10.35,154.308,10.92341756
171814,male,mountain bike,5204,1279.02,28.88,151.144,20.02126641
80101,male,run,2544,647,8.44,167.71,11.73475959
2474825,male,run,1976,517,7.16,154.096,13.02506988
3439813,male,run,3343,808.431,9.99,151.874,10.70562243
8438734,male,mountain bike,4264,1437.01,21.01,183.71,17.6947961
8280412,male,bike,4272,687,36.63,154.718,31.18082582
993057,male,bike,4602,1422,39.5,133.672,31.85685994
1295505,male,run,3254,980,12.82,163.948,14.18711565
1956196,male,run,4058,758,12.26,150.06,10.7615672
3714939,male,bike,1751,790,14.87,140.72,31.05356502
10841339,male,run,2960,673,10.39,155.888,12.57285158
3091798,male,run,2822,794.825,9.46,163.07,12.00138835
6776771,male,bike,7282,1141,54.37,142.996,27.81548957
2461936,male,run,2170,671,8.97,154.434,14.87278838
3736342,male,run,5273,1090,20.08,124.758,13.8551419
3575734,male,bike,4688,805,33.94,134.194,27.30784347
1384698,male,run,6580,1874,20.43,141.47,11.14221143
2719148,male,run,3383,777,10.46,157.604,11.26065395
2060912,male,run,3942,947,10.3,152.768,9.407423931
3021842,male,bike,8244,754,65.59,117.096,28.6642799
885462,male,run,4798,1243,16.48,154.49,12.35599857
3439813,male,run,3002,814.534,9.67,163.024,11.87417257
3709276,male,run,3691,816.548,11.77,135.988,11.29040401
4668578,male,run,2219,575,6.47,136.254,10.39499763
846598,male,bike,1901,172,12.87,105.04,23.33855497
5964610,male,bike,9333,2401.68,80.8,160.244,31.40569189
2461936,male,run,7642,1598.28,23.85,134.184,11.31029926
538524,male,bike,2012,342,14.46,144.68,26.62258407
7516129,male,run,2482,365.319,6.05,113.812,9.467667797
2849785,male,bike,2426,444,20.34,131.85,30.88665734
4318337,male,run,3872,668,9.22,162.34,8.628267868
4233611,male,run,7545,1045,20,142.278,9.575097536
2868369,male,bike,2003,621,13.99,130.942,25.99629934
4007546,male,run,2430,695.207,7.56,158.688,11.21258675
8994885,male,run,8456,1779,24.79,147.618,10.52120265
777141,male,bike,2610,490.424,22.04,124.562,31.89108812
13149722,male,bike,2299,418.25,12.34,117.806,19.80293776
10028940,male,run,3581,1010.29,10.13,159.034,10.21450579
1009668,male,run,2554,477,8.76,132.292,12.32710648
11675398,male,bike,2888,814.181,17.59,158.708,22.88715671
498804,male,bike,7523,921,54.72,128.924,27.22550917
331586,male,run,1266,285,4.65,159.874,13.36691006
5727574,male,mountain bike,5579,976.974,33.16,117.916,22.8428828
1682336,male,run,4111,451,9.96,116.562,8.681325602
2145516,male,run,12924,2620.15,40.56,131.472,11.30002807
8662931,male,run,3927,869,15.25,157.83,13.98405204
6692748,male,bike,2281,593,11.79,150.696,19.2294237
367324,male,bike,2044,318,16.89,133.684,29.78314001
1063624,male,run,2011,397,6.61,139.822,11.9103319
6493363,male,mountain bike,5577,997.268,38.52,123.94,25.05433761
8994885,male,run,7435,1988,26.71,165.808,12.96485011
1670340,male,run,2836,751,9.33,143.936,11.84483269
6591189,male,bike,2137,296,19.86,144.214,33.50799333
127432,male,bike,2127,524,8.75,163.9,14.98107102
2461936,male,run,6785,1458.86,23.19,137.012,12.35843995
13859471,male,bike,1434,361,10.32,148.126,26.01468999
3324472,male,bike,7736,1348,67.81,132.188,31.545317
8221442,male,run,612,137,1.71,138.15,10.18003605
2474825,male,run,3343,758,11.4,151.408,12.34365524
3537163,male,bike,5265,1029.83,36.16,123.904,24.82310795
6286628,male,bike,4793,701,31.95,127.078,24.09869112
13406764,male,run,1564,278,4.26,165.44,9.848521862
2894897,male,bike,3339,575.755,22.62,122.254,24.57998836
12175120,male,run,4517,780,14.14,151.352,11.26998552
8662931,male,run,2550,586,9.24,158.968,13.29786223
171814,male,mountain bike,5762,1083.92,19.33,128.224,12.08691073
1086745,male,run,3135,818,9.93,149.712,11.42479737
8785331,female,run,2566,437,6,162.316,8.936631615
5607830,male,run,2326,369,8.03,158.584,12.50981111
2174810,male,run,2935,656,6.43,159.548,7.866680659
3655927,male,bike,6812,1603.32,51.73,140.708,28.40920352
6919744,male,mountain bike,4340,1177.29,22.09,156.47,19.10386881
5346596,male,run,4274,864.298,10.34,134.238,8.798194727
12908326,male,bike,9174,1529,75.35,133.494,29.6070234
8632256,male,run,11527,2276,31.5,158.328,9.911052321
2625706,male,run,4769,824,16.09,159.856,14.31802324
6796415,male,run,4696,997,14.96,135.45,11.49972567
885462,male,run,1080,250,2.99,153.918,9.969484881
3992841,male,run,1389,309,4.99,160.364,12.93141962
3832297,male,bike,5233,1115,33.27,133.68,23.27919822
4007546,male,run,3513,841.481,10.35,144.598,10.70878418
11822506,male,run,3014,762.097,8.3,144.148,9.978305092
804068,male,run,844,154.852,2.04,124.96,8.724464805
1295505,male,run,3609,1086,13.87,165.276,13.8336633
890789,male,bike,2394,443,17.35,142.622,26.06741881
2600099,male,bike,2313,400,16.98,119.944,25.98553676
13338915,male,run,12185,2410,41.43,166.91,12.23933798
5979382,male,bike,8022,1392,60.49,137.79,27.20691833
12783742,male,run,3911,734,13.07,152.874,12.03400851
4998101,male,bike,2271,309,15.23,112.966,23.9997975
854633,male,run,1468,275.334,3.71,131.842,9.276648508
1413935,male,run,2357,528,7.47,142.698,11.40820275
212295,male,run,2338,304,5.41,126.33,8.301501967
6422295,female,run,16018,1958,41.35,156.528,9.280707935
1530732,male,run,1829,397.985,5.47,135.88,10.77563806
9295581,male,run,4571,952,9.93,139.066,7.812705369
7284222,male,bike,4491,620,42.64,179.63,34.58318383
10503628,male,bike,4308,578,25.06,133.316,20.65072555
3324472,male,bike,8805,1426,70.56,135.376,28.85093786
3191096,male,run,1417,331,5.06,158.656,12.86990855
3575734,male,run,4161,889,13.24,151.108,11.57762075
217473,male,bike,11148,3710,76.66,166.896,25.5839172
13831483,female,bike,3181,373,17.42,148.922,20.19544103
432096,female,run,3787,451,9.06,136.98,8.746145501
797841,male,bike,3934,392,24.16,116.596,22.84598946
12988738,male,run,2033,473,6.03,153.718,10.66486025
4146688,male,run,3009,543,10.5,149.812,12.62827673
538524,male,bike,1904,363,9.73,115.558,18.71186433
2435099,male,bike,2561,426,19.84,143.19,27.6612269
5278840,male,bike,3058,317,19.97,135.854,23.5451587
508935,male,bike,8934,3466,81.17,137.56,32.59335005
4146688,male,run,3547,652,11.61,139.022,12.13476963
196781,male,run,2985,864,9.97,177.652,12.02944148
478585,male,run,5056,1105.1,15.98,143.762,11.40603415
82119,male,bike,4975,1108,40.48,149.932,29.42338339
1520156,male,run,4482,816,14.93,151.786,12.16212862
4443471,male,bike,7912,1389,65.74,130.848,29.69894172
4774109,male,bike,5178,1232,43.34,155.736,30.06497506
2155614,female,run,3894,897,11.95,138.112,11.05194513
745030,male,run,3141,842,12.44,164.79,14.25243109
3714939,male,bike,1813,306,15.09,127.114,30.10373377
5986686,male,run,4455,1089,14.88,163.162,12.02183591
5072565,male,bike,783,167,6.57,144.868,30.63198274
5946470,male,run,5511,1319,17.74,152.89,11.58497511
1896530,male,bike,5801,1256,22.07,165.528,14.14574356
11784007,male,bike,3110,502,23.3,146.188,27.13537637
2404531,male,run,2681,771,8.96,180.91,12.0448307
7038373,male,run,3796,875.342,13.26,143.262,12.61714467
3316311,male,mountain bike,1613,490.132,7.51,175.814,16.98595767
2033976,male,run,4528,1155,15.07,175.586,12.03707659
1063624,male,run,7245,1426,25.24,144.768,12.65066771
6692748,male,bike,1331,297,9.04,144.776,24.76125448
4997910,male,mountain bike,8908,1004,32.56,139.298,13.17791083
3575734,male,bike,4271,670,33.87,151.088,30.04378038
2149070,male,run,3075,479,6.98,146.096,8.230725994
860533,male,run,3492,731,10.08,152.48,10.452839
983950,male,run,3331,712,10.72,136.228,12.02732562
11675398,male,bike,2845,714.266,17.66,144.096,22.92655667
4774109,male,bike,5916,1111,54.39,149.67,33.91937408
4774109,male,bike,3936,1073,33.2,166.384,30.08707077
846598,male,bike,4031,230,11.39,89.814,12.90488576
5839886,male,run,4063,709,10.22,138.846,9.125611061
14671923,male,bike,1931,339.827,8.97,125.906,16.73137999
10057948,male,bike,3770,451,21.91,109.716,20.51358241
2461936,male,run,6245,1245.75,21.33,128.698,12.30450255
993057,male,bike,9918,2618,77.04,132.074,29.11043732
8467445,male,bike,3595,699,30.26,146.414,30.29869848
885462,male,run,605,162,2.08,153.866,12.40313411
1295505,male,run,4377,1293,16.01,175.292,13.1872841
6692748,male,bike,1994,486,12.15,149.206,22.85925481
508935,male,bike,7986,3120,75.18,142.408,33.57935998
777141,male,run,5820,1273.36,18.58,139.148,11.57407702
3702346,male,run,3772,989,11.57,146.33,10.93663382
3167841,male,run,6546,1411,17.8,158.446,9.802678761
171814,male,mountain bike,3711,1264.02,29.7,188.392,30.00953269
5836671,male,run,2257,453,6.98,176.898,11.21763098
3714939,male,bike,2379,426,19.52,131.512,29.21091002
3714939,male,bike,7538,2832,64.34,131.752,29.51556332
2145516,male,bike,3829,522,26.19,108.096,24.56630608
7313790,male,run,2215,512.101,7.58,144.904,12.76700501
2333172,male,bike,2264,552.688,20.18,149.268,33.23533564
538524,male,bike,3832,695,29.01,150.39,29.50986422
1063624,male,run,3036,568,9.94,125.384,11.79756578
3709276,male,run,3585,753.302,8.59,132.228,9.095116102
11825035,male,run,4150,1005.71,11.98,145.706,10.42818087
1820027,male,run,3158,927,9.9,162.402,11.20126719
885462,male,run,2127,569,7.77,155.394,13.25005584
2974312,male,run,1519,361,4.01,157.93,9.421919562
3381703,male,run,2974,601,7.37,138.346,8.890242815
538524,male,bike,2674,338,14.52,116.61,19.84204442
1470078,male,run,5133,1439,21.07,174.63,14.84254517
13149722,male,bike,2484,293.165,11.3,91.262,16.74295381
1682336,male,run,3929,532,9.94,123.202,8.986286328
804189,female,run,2154,386.418,5.01,156.942,8.460008824
11884453,male,run,3520,824.309,11.12,148.312,11.49462112
2974312,male,run,1998,354,6.52,139.284,12.10803205
5964610,male,run,3254,490,8.06,155.718,8.982253979
1023513,male,run,4620,1249,9.86,154.54,7.610764981
3324472,male,run,1878,418,6.64,137.664,12.72417848
203045,male,run,5537,1132,16.57,141.24,10.84005796
1593295,male,run,2686,792.769,8.29,170.56,11.17602143
12074235,male,bike,2469,454,16.19,143.792,24.1381258
2122136,male,run,3729,923,11.73,150.44,11.40929056
6692748,male,bike,2156,576,13.71,161.36,23.03807328
14176671,male,bike,1850,251.751,10.95,115.998,21.28114818
3089500,male,bike,1391,244,9,119.512,23.59370941
8994885,male,run,3966,894,11.97,154.23,10.89336943
3714939,male,bike,1861,354,15.4,136.504,29.78450405
212295,male,run,5305,1041,20.76,156.454,14.169883
2596923,male,bike,3736,611,27.49,140.136,25.80257793
2974312,male,run,2200,556,7.98,153.108,13.12233419
2675116,male,bike,2872,361,22.41,154.68,29.37652915
7927251,male,mountain bike,1409,356,6,177.472,15.77879662
12175120,male,run,6750,968,17.13,130.876,9.203921456
8349084,male,run,5132,948,15.64,140.192,10.98752271
2898275,male,run,3100,753.78,11.5,151.182,13.49063681
13279851,male,run,3030,496,7.16,139.24,8.743540886
4325326,male,run,5183,1511.55,16.04,166.474,11.532071
2145516,male,run,12994,2735.97,41.32,134.454,11.36793933
10815918,male,run,2421,344,7.21,125.856,10.83187632
3471841,male,run,6308,1189,19.16,150.91,11.16556542
3808,male,run,3201,634,8.71,143.392,10.13635754
3664548,female,run,4848,750,12.08,149.434,9.261340561
6692748,male,bike,2152,509,13.66,150.43,23.32995652
3275003,male,bike,3622,562,20.96,130.26,22.57178116
8875079,male,run,4116,823,12.02,134.46,10.47879296
8221442,male,run,3893,983,13.01,148.19,12.02864163
15481421,male,run,2106,465,5.23,145.748,9.242435298
508935,male,bike,4557,1598,40,130.082,31.73281595
5979382,male,bike,7111,1036,55.89,124.428,28.74106424
1598505,male,run,3063,660,7.95,139.204,10.64675874
1055288,male,bike,9986,1209,82.99,126.008,29.7840092
